SQLDATE,YEAR,MonthYear,Actor1Name,Actor1Type1Code,Actor2Name,Actor2Type1Code,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
20250901,2025,202509,MUSLIM,,,,51,51,5,1,3.4,10,1,10,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,HEALTH PROFESSIONAL,HLH,,,10,10,1,1,0.0,10,1,10,3.91705069124424,1,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/09/benin-une-semaine-consacree-a-la-dignite-menstruelle/
20250901,2025,202509,SWISS,,,,36,36,3,1,4.0,1,1,1,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,,,BENIN,,40,40,4,1,1.0,10,1,10,1.37174211248286,1,Benin,BN,BN,9.5,2.25,https://afriquinfos.com/romuald-wadagni-caricature-parfaite-du-beninois-moyen-devenu-dirigeant-presque-modele/
20250901,2025,202509,,,GOVERNMENT,GOV,46,46,4,1,7.0,6,1,6,0.0,1,Benin,BN,BN,9.5,2.25,https://www.devdiscourse.com/article/politics/3611125-benins-finance-chief-to-contend-for-2026-presidency
20250901,2025,202509,,,MINIST,GOV,42,42,4,1,1.9,10,1,10,-1.75438596491228,1,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/09/benin-wadagni-choisit-le-bloc-republicain-pour-sa-premiere-sortie-officielle/
20250901,2025,202509,,,BENIN,,190,190,19,4,-10.0,5,1,5,-4.65116279069768,1,Benin,BN,BN,9.5,2.25,https://guardian.ng/news/nigeria/metro/passengers-drivers-divided-as-pastors-clash-in-benin-motor-park/
20250901,2025,202509,,,AFRICA,,42,42,4,1,1.9,10,1,10,1.1439842209073,1,Benin,BN,BN,9.5,2.25,https://www.brasildefato.com.br/podcast/bem-viver/2025/09/01/existe-uma-africa-que-se-desenvolveu-no-brasil-afirmam-organizadoras-de-exposicao-fotografica-sobre-diaspora-negra/
20250901,2025,202509,,,BENIN,,42,42,4,1,1.9,10,1,10,1.1439842209073,1,Benin,BN,BN,9.5,2.25,https://www.brasildefato.com.br/podcast/bem-viver/2025/09/01/existe-uma-africa-que-se-desenvolveu-no-brasil-afirmam-organizadoras-de-exposicao-fotografica-sobre-diaspora-negra/
20250901,2025,202509,,,MUSLIM,,43,43,4,1,2.8,10,1,10,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,BRAZIL,,AFRICA,,43,43,4,1,2.8,4,1,4,2.71186440677966,1,Benin,BN,BN,9.5,2.25,https://www.diariodepernambuco.com.br/viver/2025/09/11694643-recife-recebe-expedicao-fotografica-internacional-que-investiga-raizes-africanas-na-cultura-popular.html
20250901,2025,202509,MINIST,GOV,NIGERIA,,18,18,1,1,3.4,2,1,2,-0.99750623441396,1,Benin,BN,BN,9.5,2.25,https://hallmarknews.com/wike-others-mourn-pioneer-fct-head-of-service-grace-adayilo-dead-at-69/
20250901,2025,202509,BENIN,,GOVERNMENT,GOV,46,46,4,1,7.0,4,1,4,0.0,1,Benin,BN,BN,9.5,2.25,https://www.devdiscourse.com/article/politics/3611125-benins-finance-chief-to-contend-for-2026-presidency
20250901,2025,202509,GOVERNMENT,GOV,BENIN,,46,46,4,1,7.0,4,1,4,0.0,1,Benin,BN,BN,9.5,2.25,https://www.devdiscourse.com/article/politics/3611125-benins-finance-chief-to-contend-for-2026-presidency
20250901,2025,202509,ACTOR,ELI,GOVERNMENT,GOV,42,42,4,1,1.9,20,1,20,6.88935281837161,1,Benin,BN,BN,9.5,2.25,https://www.gouv.bj/article/3222/cloture-apotheose-19eme-salon-national-artisanat-benin-ingeniosite-savoir-faire-coeur-jours-intenses-activites/
20250901,2025,202509,ACTOR,ELI,GOVERNMENT,GOV,51,51,5,1,3.4,20,1,20,6.88935281837161,1,Benin,BN,BN,9.5,2.25,https://www.gouv.bj/article/3222/cloture-apotheose-19eme-salon-national-artisanat-benin-ingeniosite-savoir-faire-coeur-jours-intenses-activites/
20250901,2025,202509,GOVERNMENT,GOV,ACTOR,ELI,43,43,4,1,2.8,20,1,20,6.88935281837161,1,Benin,BN,BN,9.5,2.25,https://www.gouv.bj/article/3222/cloture-apotheose-19eme-salon-national-artisanat-benin-ingeniosite-savoir-faire-coeur-jours-intenses-activites/
20250901,2025,202509,COMMANDER,MIL,NIGERIA,MED,112,112,11,3,-2.0,10,1,10,-9.1428571428571,1,Benin,BN,BN,9.5,2.25,https://punchng.com/frsc-warns-against-night-travel-drunk-driving-in-ember-months-campaign/
20250901,2025,202509,COTONOU,,VILLAGE,CVL,43,43,4,1,2.8,4,1,4,-5.45454545454545,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509010049.html
20250901,2025,202509,VILLAGE,CVL,COTONOU,,42,42,4,1,1.9,4,1,4,-5.45454545454545,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509010049.html
20250901,2025,202509,VILLAGE,CVL,DEALER,CRM,181,181,18,4,-9.0,4,1,4,-5.45454545454545,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509010049.html
20250901,2025,202509,RESIDENTS,CVL,NIGERIA,,111,111,11,3,-2.0,2,1,2,-5.45454545454545,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509010049.html
20250901,2025,202509,BOSS,BUS,POLICE,COP,10,10,1,1,0.0,10,1,10,2.46305418719212,1,Benin,BN,BN,9.5,2.25,https://guardian.ng/news/arase-served-with-distinction-boss-mustapha-mourns/
20250901,2025,202509,AFRICA,,GOVERNANCE,GOV,43,43,4,1,2.8,10,1,10,-3.39285714285714,1,Benin,BN,BN,9.5,2.25,https://lepays.bf/patrice-talon-et-le-respect-de-la-parole-donnee-la-vitrine-de-la-democratie-en-voie-de-restauration-au-benin/
20250901,2025,202509,GOVERNANCE,GOV,AFRICA,,42,42,4,1,1.9,10,1,10,-3.39285714285714,1,Benin,BN,BN,9.5,2.25,https://lepays.bf/patrice-talon-et-le-respect-de-la-parole-donnee-la-vitrine-de-la-democratie-en-voie-de-restauration-au-benin/
20250901,2025,202509,AFRICA,,BENIN,,51,51,5,1,3.4,10,1,10,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,AFRICA,,AFRICA,,10,10,1,1,0.0,10,1,10,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,BENIN,,AFRICA,,10,10,1,1,0.0,2,1,2,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,BENIN,,AFRICA,,51,51,5,1,3.4,2,1,2,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,BENIN,,CHRISTIAN,,10,10,1,1,0.0,2,1,2,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,BENIN,,REUTERS,MED,10,10,1,1,0.0,3,1,3,1.58227848101266,1,Benin,BN,BN,9.5,2.25,https://www.marketscreener.com/news/benin-s-ruling-parties-pick-finance-minister-wadagni-as-presidential-candidate-ce7c50d2de8cf22c
20250901,2025,202509,ETHNIC GROUP,CVL,BENIN,,100,100,10,3,-5.0,4,1,4,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,ETHNIC GROUP,CVL,BENIN,,110,110,11,3,-2.0,4,1,4,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,ETHNIC GROUP,CVL,MUSLIM,,100,100,10,3,-5.0,3,1,3,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,ETHNIC GROUP,CVL,MUSLIM,,110,110,11,3,-2.0,3,1,3,5.14820592823713,1,Benin,BN,BN,9.5,2.25,https://www.christiandaily.com/news/africa-sings-festival-marks-10-years-of-building-bridges-of-peace-sharing-the-gospel-through-music-and-art-in-benin
20250901,2025,202509,POLICE,COP,INSPECTOR GENERAL,GOV,173,173,17,4,-5.0,1,1,1,-0.99750623441396,1,Benin,BN,BN,9.5,2.25,https://hallmarknews.com/wike-others-mourn-pioneer-fct-head-of-service-grace-adayilo-dead-at-69/
20250901,2025,202509,BENIN,,UNIVERSITY,EDU,130,130,13,3,-4.4,8,1,8,-5.65217391304347,1,Benin,BN,BN,9.5,2.25,https://saharareporters.com/2025/09/01/university-lecturers-asuu-warn-looming-strike-ask-nigerians-hold-tinubu-govt-responsible
20250901,2025,202509,RESIDENTS,CVL,MILITARY,MIL,130,130,13,3,-4.4,2,1,2,-5.45454545454545,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509010049.html
20250902,2025,202509,ECOWAS,IGO,BURKINA FASO,,42,42,4,1,1.9,10,1,10,-2.8393351800554,1,Benin,BN,BN,9.5,2.25,https://www.yahoo.com/news/articles/beset-jihadist-violence-ecowas-mends-135319965.html
20250902,2025,202509,ADMINISTRATION,GOV,,,13,13,1,1,0.4,6,1,6,-1.59680638722555,1,Benin,BN,BN,9.5,2.25,https://leadership.ng/federal-government-orders-repairs-of-bridge-along-shagamu-benin-expressway/
20250902,2025,202509,UNITED STATES,,,,10,10,1,1,0.0,4,1,4,-5.97285067873303,1,Benin,BN,BN,9.5,2.25,https://www.dnes.bg/a/2-svyat/691537-donald-tramp-kazva-che-ne-e-diktator-no-ne-e-li-tochno-takav
20250902,2025,202509,GOVERNMENT,GOV,,,20,20,2,1,3.0,1,1,1,-4.67289719626168,1,Benin,BN,BN,9.5,2.25,https://www.informationng.com/2025/09/motorists-stranded-for-hours-as-truck-falls-near-broken-bridge-on-lagos-benin-expressway.html
20250902,2025,202509,AFRICA,,,,10,10,1,1,0.0,10,1,10,-3.63636363636364,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202509020101.html
20250902,2025,202509,BENIN,,,,43,43,4,1,2.8,10,1,10,1.70212765957447,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202509020106.html
20250902,2025,202509,DOCTOR,HLH,,,10,10,1,1,0.0,10,1,10,-5.28735632183908,1,Benin,BN,BN,9.5,2.25,https://tetu.com/2025/09/01/rendez-vous-proctologue-sante-gay-sexualite-depistage-cancer-anal-hemorroides/
20250902,2025,202509,PHYSICIAN,HLH,,,20,20,2,1,3.0,10,1,10,-5.28735632183908,1,Benin,BN,BN,9.5,2.25,https://tetu.com/2025/09/01/rendez-vous-proctologue-sante-gay-sexualite-depistage-cancer-anal-hemorroides/
20250902,2025,202509,BENIN,,,,51,51,5,1,3.4,1,1,1,1.61812297734628,1,Benin,BN,BN,9.5,2.25,https://www.myjoyonline.com/benins-ruling-parties-pick-finance-minister-wadagni-as-presidential-candidate/
20250902,2025,202509,UNITED STATES,,,,10,10,1,1,0.0,6,1,6,-5.97285067873303,1,Benin,BN,BN,9.5,2.25,https://www.dnes.bg/a/2-svyat/691537-donald-tramp-kazva-che-ne-e-diktator-no-ne-e-li-tochno-takav
20250902,2025,202509,UNITED STATES,,,,26,26,2,1,4.0,4,1,4,-5.97285067873303,1,Benin,BN,BN,9.5,2.25,https://www.dnes.bg/a/2-svyat/691537-donald-tramp-kazva-che-ne-e-diktator-no-ne-e-li-tochno-takav
20250902,2025,202509,MINIST,GOV,,,51,51,5,1,3.4,6,1,6,-1.59680638722555,1,Benin,BN,BN,9.5,2.25,https://leadership.ng/federal-government-orders-repairs-of-bridge-along-shagamu-benin-expressway/
20250902,2025,202509,MINIST,GOV,,,40,40,4,1,1.0,10,1,10,-2.19422998780984,1,Benin,BN,BN,9.5,2.25,https://www.mediacongo.net/article-actualite-154670_enquete_gouvernement_suminwa_promesses_de_reformes_et_realites_illusoires.html
20250902,2025,202509,CANADA,,,,36,36,3,1,4.0,10,1,10,-0.65252854812398,1,Benin,BN,BN,9.5,2.25,https://bolpress.com/2025/09/02/un-mundo-donde-confluyan-luchas-y-suenos/
20250902,2025,202509,,,BENIN,,42,42,4,1,1.9,10,1,10,1.70212765957447,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202509020106.html
20250902,2025,202509,,,MINIST,GOV,40,40,4,1,1.0,10,1,10,-2.19422998780984,1,Benin,BN,BN,9.5,2.25,https://www.mediacongo.net/article-actualite-154670_enquete_gouvernement_suminwa_promesses_de_reformes_et_realites_illusoires.html
20250902,2025,202509,NIGERIA,,BENIN,,43,43,4,1,2.8,4,1,4,-4.67289719626168,1,Benin,BN,BN,9.5,2.25,https://www.informationng.com/2025/09/motorists-stranded-for-hours-as-truck-falls-near-broken-bridge-on-lagos-benin-expressway.html
20250902,2025,202509,LAGOS,,BENIN,,43,43,4,1,2.8,2,1,2,-4.67289719626168,1,Benin,BN,BN,9.5,2.25,https://www.informationng.com/2025/09/motorists-stranded-for-hours-as-truck-falls-near-broken-bridge-on-lagos-benin-expressway.html
20250902,2025,202509,LAGOS,,MINIST,GOV,20,20,2,1,3.0,5,1,5,-4.67289719626168,1,Benin,BN,BN,9.5,2.25,https://www.informationng.com/2025/09/motorists-stranded-for-hours-as-truck-falls-near-broken-bridge-on-lagos-benin-expressway.html
20250902,2025,202509,NIGERIA,,BENIN,,43,43,4,1,2.8,2,1,2,-4.67289719626168,1,Benin,BN,BN,9.5,2.25,https://www.informationng.com/2025/09/motorists-stranded-for-hours-as-truck-falls-near-broken-bridge-on-lagos-benin-expressway.html
20250902,2025,202509,AFRICA,,GOVERNANCE,GOV,43,43,4,1,2.8,10,1,10,-3.63636363636364,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202509020101.html
20250902,2025,202509,GOVERNANCE,GOV,AFRICA,,42,42,4,1,1.9,10,1,10,-3.63636363636364,1,Benin,BN,BN,9.5,2.25,https://fr.allafrica.com/stories/202509020101.html
20250902,2025,202509,BENIN,,REUTERS,MED,10,10,1,1,0.0,3,1,3,1.61812297734628,1,Benin,BN,BN,9.5,2.25,https://www.myjoyonline.com/benins-ruling-parties-pick-finance-minister-wadagni-as-presidential-candidate/
20250902,2025,202509,NIGERIA,,NEWSPAPER,MED,130,130,13,3,-4.4,2,1,2,2.69121813031161,1,Benin,BN,BN,9.5,2.25,https://thenationonlineng.net/oyetola-promises-action-against-illegal-fishing/
20250902,2025,202509,SEVILLA,,THE INTERNATIONAL COMMUNITY,UIS,43,43,4,1,2.8,10,1,10,1.1764705882353,1,Benin,BN,BN,9.5,2.25,https://www.diplomaticourier.com/posts/how-tech-can-boost-trade-in-worlds-least-developed-countries
20250902,2025,202509,BENIN,GOV,PRESIDENT,GOV,831,83,8,2,5.0,1,1,1,1.6260162601626,1,Benin,BN,BN,9.5,2.25,https://africa.com/benin-finance-minister-wadagni-tapped-as-2026-presidential-candidate/
20250902,2025,202509,BENIN,EDU,HOSPITAL,HLH,43,43,4,1,2.8,10,1,10,-8.21256038647343,1,Benin,BN,BN,9.5,2.25,https://tribuneonlineng.com/four-killed-in-lagos-benin-road-accident/
20250902,2025,202509,HOSPITAL,HLH,BENIN,EDU,42,42,4,1,1.9,10,1,10,-8.21256038647343,1,Benin,BN,BN,9.5,2.25,https://tribuneonlineng.com/four-killed-in-lagos-benin-road-accident/
20250902,2025,202509,NIGERIA,,BENIN,,43,43,4,1,2.8,2,1,2,-4.67289719626168,1,Benin,BN,BN,9.5,2.25,https://www.informationng.com/2025/09/motorists-stranded-for-hours-as-truck-falls-near-broken-bridge-on-lagos-benin-expressway.html
20250902,2025,202509,BENIN,,ADMINISTRATION,GOV,13,13,1,1,0.4,2,1,2,-1.59680638722555,1,Benin,BN,BN,9.5,2.25,https://leadership.ng/federal-government-orders-repairs-of-bridge-along-shagamu-benin-expressway/
20250903,2025,202509,ADMINISTRATION,GOV,,,13,13,1,1,0.4,6,1,6,-1.5748031496063,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509030054.html
20250903,2025,202509,PORT HARCOURT,,,,10,10,1,1,0.0,3,1,3,-5.5,1,Benin,BN,BN,9.5,2.25,https://tribuneonlineng.com/mosop-usa-demands-inclusion-of-obr-into-constitution/
20250903,2025,202509,COMPANIES,BUS,,,31,31,3,1,5.2,7,1,7,-2.04081632653061,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509030183.html
20250903,2025,202509,MAIN OPPOSITION,OPP,,,20,20,2,1,3.0,10,1,10,2.04081632653065,1,Benin,BN,BN,9.5,2.25,https://afropages.fr/rfi/benin-le-principal-parti-dopposition-securise-les-parrainages-pour-son-candidat-a-la-presidentielle
20250903,2025,202509,MINIST,GOV,,,51,51,5,1,3.4,6,1,6,-1.5748031496063,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509030054.html
20250903,2025,202509,PORT HARCOURT,,,,10,10,1,1,0.0,4,1,4,-5.5,1,Benin,BN,BN,9.5,2.25,https://tribuneonlineng.com/mosop-usa-demands-inclusion-of-obr-into-constitution/
20250903,2025,202509,,,COMPANIES,BUS,31,31,3,1,5.2,10,1,10,-2.04081632653061,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509030183.html
20250903,2025,202509,UNITED STATES,,OGONI,,10,10,1,1,0.0,3,1,3,-5.5,1,Benin,BN,BN,9.5,2.25,https://tribuneonlineng.com/mosop-usa-demands-inclusion-of-obr-into-constitution/
20250903,2025,202509,MILITARY,MIL,BENIN,,50,50,5,1,3.5,5,1,5,4.90196078431373,1,Benin,BN,BN,9.5,2.25,"https://www.africaintelligence.com/west-africa/2025/09/03/cotonou-negotiates-military-contracts-with-low-key-french-broker,110517271-art"
20250903,2025,202509,BENIN,,ADMINISTRATION,GOV,13,13,1,1,0.4,2,1,2,-1.5748031496063,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509030054.html
20250903,2025,202509,BENIN,,,,46,46,4,1,7.0,10,1,10,0.16433853738702,1,Benin,BN,BN,9.5,2.25,https://www.citizen.co.za/lifestyle/drew-taylor-a-south-african-living-in-cambodia-and-growing-the-countrys-fashion-industry/
20250903,2025,202509,,,BENIN,,46,46,4,1,7.0,10,1,10,0.16433853738702,1,Benin,BN,BN,9.5,2.25,https://www.citizen.co.za/lifestyle/drew-taylor-a-south-african-living-in-cambodia-and-growing-the-countrys-fashion-industry/
20250903,2025,202509,INTELLIGENCE,SPY,,,43,43,4,1,2.8,10,1,10,0.4149377593361,1,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/09/presidentielle-2026-au-benin-la-delivrance-du-quitus-fiscal-bientot-possible-en-ligne/
20250903,2025,202509,AFRICA,,,,43,43,4,1,2.8,10,1,10,0.8,1,Benin,BN,BN,9.5,2.25,https://kaosenlared.net/brasil-africa-cultura-popular-diaspora-negra-exposicao-fotografica/
20250903,2025,202509,BENIN,,,,43,43,4,1,2.8,10,1,10,0.8,1,Benin,BN,BN,9.5,2.25,https://kaosenlared.net/brasil-africa-cultura-popular-diaspora-negra-exposicao-fotografica/
20250903,2025,202509,COMPANY,BUS,,,172,172,17,4,-5.0,5,1,5,-3.15789473684211,1,Benin,BN,BN,9.5,2.25,https://toronto.citynews.ca/2025/09/03/ontario-bars-restaurants-struggling-to-order-from-the-beer-store-amid-system-outage/
20250903,2025,202509,ONTARIO,,,,172,172,17,4,-5.0,20,1,10,-3.15789473684211,1,Benin,BN,BN,9.5,2.25,https://toronto.citynews.ca/2025/09/03/ontario-bars-restaurants-struggling-to-order-from-the-beer-store-amid-system-outage/
20250903,2025,202509,SENEGAL,,,,120,120,12,3,-4.0,10,1,10,-6.6,1,Benin,BN,BN,9.5,2.25,https://www.ecofinagency.com/news-finances/0309-48389-wamu-banks-under-provision-for-non-performing-loans-amid-credit-growth
20250903,2025,202509,,,INTELLIGENCE,SPY,42,42,4,1,1.9,10,1,10,0.4149377593361,1,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/09/presidentielle-2026-au-benin-la-delivrance-du-quitus-fiscal-bientot-possible-en-ligne/
20250903,2025,202509,,,TOURIST,CVL,51,51,5,1,3.4,10,1,10,7.26256983240223,1,Benin,BN,BN,9.5,2.25,http://www.24haubenin.info/?1000-milliards-FCFA-pour-la-gouvernance-sanitaire-et-le-bien-etre-des
20250903,2025,202509,,,AFRICA,,42,42,4,1,1.9,10,1,10,0.8,1,Benin,BN,BN,9.5,2.25,https://kaosenlared.net/brasil-africa-cultura-popular-diaspora-negra-exposicao-fotografica/
20250903,2025,202509,,,BENIN,,42,42,4,1,1.9,10,1,10,0.8,1,Benin,BN,BN,9.5,2.25,https://kaosenlared.net/brasil-africa-cultura-popular-diaspora-negra-exposicao-fotografica/
20250903,2025,202509,BENIN,,AFRICA,,60,60,6,2,6.0,6,1,6,6.97050938337801,1,Benin,BN,BN,9.5,2.25,https://bismarcktribune.com/news/state-regional/government-politics/article_2dda5012-9b05-4003-8ac9-3bf2264c5b8c.html
20250903,2025,202509,GENEVA,,THE UN,IGO,20,20,2,1,3.0,2,1,2,0.16420361247948,1,Benin,BN,BN,9.5,2.25,https://www.miragenews.com/un-calls-for-urgent-reparatory-justice-for-1526358/
20250903,2025,202509,GHANA,,AFRICA,,60,60,6,2,6.0,5,1,5,6.97050938337801,1,Benin,BN,BN,9.5,2.25,https://bismarcktribune.com/news/state-regional/government-politics/article_2dda5012-9b05-4003-8ac9-3bf2264c5b8c.html
20250903,2025,202509,TOGO,,AFRICA,,60,60,6,2,6.0,2,1,2,6.97050938337801,1,Benin,BN,BN,9.5,2.25,https://bismarcktribune.com/news/state-regional/government-politics/article_2dda5012-9b05-4003-8ac9-3bf2264c5b8c.html
20250903,2025,202509,BENIN,,AFRICA,,60,60,6,2,6.0,2,1,2,6.97050938337801,1,Benin,BN,BN,9.5,2.25,https://bismarcktribune.com/news/state-regional/government-politics/article_2dda5012-9b05-4003-8ac9-3bf2264c5b8c.html
20250903,2025,202509,TOGO,,AFRICA,,60,60,6,2,6.0,6,1,6,6.97050938337801,1,Benin,BN,BN,9.5,2.25,https://bismarcktribune.com/news/state-regional/government-politics/article_2dda5012-9b05-4003-8ac9-3bf2264c5b8c.html
20250903,2025,202509,BENIN,,NIGERIA,,130,130,13,3,-4.4,2,1,2,-6.15384615384615,1,Benin,BN,BN,9.5,2.25,https://tribuneonlineng.com/corruption-can-be-defeated-if-efcc-chairman/
20250904,2025,202509,SCHOOL,EDU,,,10,10,1,1,0.0,2,1,2,5.7356608478803,4,"Cococodji, Benin (general), Benin",BN,BN00,6.38948,2.28527,https://www.thechurchnews.com/living-faith/2025/09/04/succeed-in-school-program-offered-30-countries-youth-mentorship/
20250904,2025,202509,BENIN,,,,13,13,1,1,0.4,4,1,4,0.54644808743169,4,"Savalou, Collines, Benin",BN,BN11,7.92807,1.97558,https://amsterdamnews.com/news/2025/09/04/benin-yam-festival-international-has-long-history-but-enviroomental-threat-looms/
20250904,2025,202509,ETHNIC GROUP,CVL,,,51,51,5,1,3.4,1,1,1,0.54644808743169,4,"Savalou, Collines, Benin",BN,BN11,7.92807,1.97558,https://amsterdamnews.com/news/2025/09/04/benin-yam-festival-international-has-long-history-but-enviroomental-threat-looms/
20250904,2025,202509,ACTIVIST,OPP,,,110,110,11,3,-2.0,6,1,6,-5.49927641099855,1,Benin,BN,BN,9.5,2.25,https://saharareporters.com/2025/09/04/four-years-my-brothers-killers-remain-unidentified-says-sowore-emotional-tribute
20250904,2025,202509,PARLIAMENT,LEG,,,51,51,5,1,3.4,10,1,10,5.09259259259259,1,Benin,BN,BN,9.5,2.25,https://lanouvelletribune.info/2025/09/benin-louis-vlavonou-retire-son-formulaire-de-parrainage-et-salue-la-cena/
20250904,2025,202509,,,CONGO,,130,130,13,3,-4.4,6,1,6,-8.59232175502741,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509040081.html
20250904,2025,202509,REGIME,GOV,ACTIVIST,OPP,186,186,18,4,-10.0,6,1,6,-5.49927641099855,1,Benin,BN,BN,9.5,2.25,https://saharareporters.com/2025/09/04/four-years-my-brothers-killers-remain-unidentified-says-sowore-emotional-tribute
20250904,2025,202509,BENIN,MIL,ARMY,MIL,20,20,2,1,3.0,5,1,5,5.0251256281407,1,Benin,BN,BN,9.5,2.25,https://www.ecofinagency.com/news/0409-48422-benin-lifts-defense-spending-18-to-cfa118-bln-in-2025-launches-5-year-plan
20250904,2025,202509,BENIN,MIL,ARMY,MIL,70,70,7,2,7.0,10,1,10,5.0251256281407,1,Benin,BN,BN,9.5,2.25,https://www.ecofinagency.com/news/0409-48422-benin-lifts-defense-spending-18-to-cfa118-bln-in-2025-launches-5-year-plan
20250904,2025,202509,GOVERNMENT,GOV,ARMY,MIL,163,163,16,4,-8.0,10,1,10,-8.59232175502741,1,Benin,BN,BN,9.5,2.25,https://allafrica.com/stories/202509040081.html
20250904,2025,202509,THE UN,IGO,ECOWAS,IGO,51,51,5,1,3.4,2,1,2,-4.3170731707317,1,Benin,BN,BN,9.5,2.25,https://www.thisdaylive.com/2025/09/04/insecurity-tinubu-pushes-for-state-police-hails-civilian-jtf/
20250904,2025,202509,BRAZIL,,BENIN,,30,30,3,1,4.0,10,1,10,2.68456375838926,1,Benin,BN,BN,9.5,2.25,https://www.jornaldeuberaba.com.br/noticia/122000/comissao-aprova-acordo-entre-brasil-e-benin-para-cooperacao-bilateral-em-assuntos-militares
20250904,2025,202509,MILITANT,UAF,VILLAGE,CVL,190,190,19,4,-10.0,1,1,1,-5.93301435406698,1,Benin,BN,BN,9.5,2.25,https://www.defenceweb.co.za/land/land-land/how-a-boko-haram-faction-entrenched-itself-near-nigerias-capital/
20250904,2025,202509,BENIN,,BENIN,,51,51,5,1,3.4,4,1,2,5.7356608478803,4,"Cococodji, Benin (general), Benin",BN,BN00,6.38948,2.28527,https://www.thechurchnews.com/living-faith/2025/09/04/succeed-in-school-program-offered-30-countries-youth-mentorship/
20250904,2025,202509,BENIN,,SCHOOL,EDU,42,42,4,1,1.9,4,1,2,5.7356608478803,4,"Cococodji, Benin (general), Benin",BN,BN00,6.38948,2.28527,https://www.thechurchnews.com/living-faith/2025/09/04/succeed-in-school-program-offered-30-countries-youth-mentorship/
20250904,2025,202509,SCHOOL,EDU,BENIN,,43,43,4,1,2.8,4,1,2,5.7356608478803,4,"Cococodji, Benin (general), Benin",BN,BN00,6.38948,2.28527,https://www.thechurchnews.com/living-faith/2025/09/04/succeed-in-school-program-offered-30-countries-youth-mentorship/
